year,month,tot_min,tot_max,date,max_temperature,min_temperature,day,cat_month,year_month
2009,04,17,30,2009-04-26,21,19,26,April,2009-04
2009,04,17,30,2009-04-27,26,20,27,April,2009-04
2009,04,17,30,2009-04-28,27,21,28,April,2009-04
2009,04,17,30,2009-04-29,26,21,29,April,2009-04
2009,04,17,30,2009-04-30,27,22,30,April,2009-04
2009,05,21,33,2009-05-01,28,22,01,May,2009-05
2009,05,21,33,2009-05-02,29,22,02,May,2009-05
2009,05,21,33,2009-05-03,28,22,03,May,2009-05
2009,05,21,33,2009-05-04,27,21,04,May,2009-05
2009,05,21,33,2009-05-05,29,23,05,May,2009-05
2009,05,21,33,2009-05-06,28,22,06,May,2009-05
2009,05,21,33,2009-05-07,29,22,07,May,2009-05
2009,05,21,33,2009-05-08,29,22,08,May,2009-05
2009,05,21,33,2009-05-09,29,23,09,May,2009-05
2009,05,21,33,2009-05-10,30,25,10,May,2009-05
2009,05,21,33,2009-05-11,31,25,11,May,2009-05
2009,05,21,33,2009-05-12,32,25,12,May,2009-05
2009,05,21,33,2009-05-13,32,25,13,May,2009-05
2009,05,21,33,2009-05-14,30,25,14,May,2009-05
2009,05,21,33,2009-05-15,30,25,15,May,2009-05
2009,05,21,33,2009-05-16,29,25,16,May,2009-05
2009,05,21,33,2009-05-17,32,25,17,May,2009-05
2009,05,21,33,2009-05-18,33,26,18,May,2009-05
2009,05,21,33,2009-05-19,32,28,19,May,2009-05
2009,05,21,33,2009-05-20,30,23,20,May,2009-05
2009,05,21,33,2009-05-21,31,25,21,May,2009-05
2009,05,21,33,2009-05-22,31,27,22,May,2009-05
2009,05,21,33,2009-05-23,29,24,23,May,2009-05
2009,05,21,33,2009-05-24,27,25,24,May,2009-05
2009,05,21,33,2009-05-25,27,25,25,May,2009-05
2009,05,21,33,2009-05-26,30,24,26,May,2009-05
2009,05,21,33,2009-05-27,31,25,27,May,2009-05
2009,05,21,33,2009-05-28,27,24,28,May,2009-05
2009,05,21,33,2009-05-29,25,21,29,May,2009-05
2009,05,21,33,2009-05-30,28,22,30,May,2009-05
2009,05,21,33,2009-05-31,30,24,31,May,2009-05
2009,06,24,34,2009-06-01,31,24,01,June,2009-06
2009,06,24,34,2009-06-02,30,26,02,June,2009-06
2009,06,24,34,2009-06-03,32,28,03,June,2009-06
2009,06,24,34,2009-06-04,31,26,04,June,2009-06
2009,06,24,34,2009-06-05,32,25,05,June,2009-06
2009,06,24,34,2009-06-06,33,26,06,June,2009-06
2009,06,24,34,2009-06-07,33,26,07,June,2009-06
2009,06,24,34,2009-06-08,31,27,08,June,2009-06
2009,06,24,34,2009-06-09,30,25,09,June,2009-06
2009,06,24,34,2009-06-10,32,27,10,June,2009-06
2009,06,24,34,2009-06-11,29,25,11,June,2009-06
2009,06,24,34,2009-06-12,29,25,12,June,2009-06
2009,06,24,34,2009-06-13,32,28,13,June,2009-06
2009,06,24,34,2009-06-14,31,27,14,June,2009-06
2009,06,24,34,2009-06-15,31,27,15,June,2009-06
2009,06,24,34,2009-06-16,31,26,16,June,2009-06
2009,06,24,34,2009-06-17,33,28,17,June,2009-06
2009,06,24,34,2009-06-18,33,27,18,June,2009-06
2009,06,24,34,2009-06-19,33,28,19,June,2009-06
2009,06,24,34,2009-06-20,33,28,20,June,2009-06
2009,06,24,34,2009-06-21,34,28,21,June,2009-06
2009,06,24,34,2009-06-22,33,30,22,June,2009-06
2009,06,24,34,2009-06-23,32,28,23,June,2009-06
2009,06,24,34,2009-06-24,33,29,24,June,2009-06
2009,06,24,34,2009-06-25,33,29,25,June,2009-06
2009,06,24,34,2009-06-26,33,27,26,June,2009-06
2009,06,24,34,2009-06-27,29,26,27,June,2009-06
2009,06,24,34,2009-06-28,30,24,28,June,2009-06
2009,06,24,34,2009-06-29,32,28,29,June,2009-06
2009,06,24,34,2009-06-30,33,29,30,June,2009-06
2009,07,24,35,2009-07-01,33,29,01,July,2009-07
2009,07,24,35,2009-07-02,33,29,02,July,2009-07
2009,07,24,35,2009-07-03,33,29,03,July,2009-07
2009,07,24,35,2009-07-04,30,24,04,July,2009-07
2009,07,24,35,2009-07-05,30,25,05,July,2009-07
2009,07,24,35,2009-07-06,32,26,06,July,2009-07
2009,07,24,35,2009-07-07,33,28,07,July,2009-07
2009,07,24,35,2009-07-08,34,28,08,July,2009-07
2009,07,24,35,2009-07-09,33,28,09,July,2009-07
2009,07,24,35,2009-07-10,35,28,10,July,2009-07
2009,07,24,35,2009-07-11,34,28,11,July,2009-07
2009,07,24,35,2009-07-12,34,29,12,July,2009-07
2009,07,24,35,2009-07-13,34,27,13,July,2009-07
2009,07,24,35,2009-07-14,32,28,14,July,2009-07
2009,07,24,35,2009-07-15,34,27,15,July,2009-07
2009,07,24,35,2009-07-16,33,29,16,July,2009-07
2009,07,24,35,2009-07-17,33,29,17,July,2009-07
2009,07,24,35,2009-07-18,35,26,18,July,2009-07
2009,07,24,35,2009-07-19,30,26,19,July,2009-07
2009,07,24,35,2009-07-20,33,27,20,July,2009-07
2009,07,24,35,2009-07-21,33,28,21,July,2009-07
2009,07,24,35,2009-07-22,32,28,22,July,2009-07
2009,07,24,35,2009-07-23,32,28,23,July,2009-07
2009,07,24,35,2009-07-24,33,28,24,July,2009-07
2009,07,24,35,2009-07-25,32,27,25,July,2009-07
2009,07,24,35,2009-07-26,32,27,26,July,2009-07
2009,07,24,35,2009-07-27,32,26,27,July,2009-07
2009,07,24,35,2009-07-28,32,27,28,July,2009-07
2009,07,24,35,2009-07-29,33,28,29,July,2009-07
2009,07,24,35,2009-07-30,32,28,30,July,2009-07
2009,07,24,35,2009-07-31,33,28,31,July,2009-07
2009,08,25,36,2009-08-01,34,27,01,August,2009-08
2009,08,25,36,2009-08-02,35,29,02,August,2009-08
2009,08,25,36,2009-08-03,36,28,03,August,2009-08
2009,08,25,36,2009-08-04,31,27,04,August,2009-08
2009,08,25,36,2009-08-05,30,27,05,August,2009-08
2009,08,25,36,2009-08-06,31,27,06,August,2009-08
2009,08,25,36,2009-08-07,34,27,07,August,2009-08
2009,08,25,36,2009-08-08,34,29,08,August,2009-08
2009,08,25,36,2009-08-09,33,30,09,August,2009-08
2009,08,25,36,2009-08-10,34,29,10,August,2009-08
2009,08,25,36,2009-08-11,31,27,11,August,2009-08
2009,08,25,36,2009-08-12,29,26,12,August,2009-08
2009,08,25,36,2009-08-13,29,25,13,August,2009-08
2009,08,25,36,2009-08-14,31,26,14,August,2009-08
2009,08,25,36,2009-08-15,33,28,15,August,2009-08
2009,08,25,36,2009-08-16,33,28,16,August,2009-08
2009,08,25,36,2009-08-17,33,28,17,August,2009-08
2009,08,25,36,2009-08-18,32,28,18,August,2009-08
2009,08,25,36,2009-08-19,33,28,19,August,2009-08
2009,08,25,36,2009-08-20,34,28,20,August,2009-08
2009,08,25,36,2009-08-21,34,29,21,August,2009-08
2009,08,25,36,2009-08-22,34,28,22,August,2009-08
2009,08,25,36,2009-08-23,36,28,23,August,2009-08
2009,08,25,36,2009-08-24,33,29,24,August,2009-08
2009,08,25,36,2009-08-25,34,29,25,August,2009-08
2009,08,25,36,2009-08-26,34,29,26,August,2009-08
2009,08,25,36,2009-08-27,35,29,27,August,2009-08
2009,08,25,36,2009-08-28,35,28,28,August,2009-08
2009,08,25,36,2009-08-29,35,29,29,August,2009-08
2009,08,25,36,2009-08-30,33,26,30,August,2009-08
2009,08,25,36,2009-08-31,33,28,31,August,2009-08
2009,09,25,35,2009-09-01,34,28,01,September,2009-09
2009,09,25,35,2009-09-02,35,28,02,September,2009-09
2009,09,25,35,2009-09-03,35,29,03,September,2009-09
2009,09,25,35,2009-09-04,34,29,04,September,2009-09
2009,09,25,35,2009-09-05,34,29,05,September,2009-09
2009,09,25,35,2009-09-06,34,29,06,September,2009-09
2009,09,25,35,2009-09-07,34,28,07,September,2009-09
2009,09,25,35,2009-09-08,34,27,08,September,2009-09
2009,09,25,35,2009-09-09,34,27,09,September,2009-09
2009,09,25,35,2009-09-10,33,28,10,September,2009-09
2009,09,25,35,2009-09-11,30,27,11,September,2009-09
2009,09,25,35,2009-09-12,33,27,12,September,2009-09
2009,09,25,35,2009-09-13,34,27,13,September,2009-09
2009,09,25,35,2009-09-14,31,26,14,September,2009-09
2009,09,25,35,2009-09-15,29,26,15,September,2009-09
2009,09,25,35,2009-09-16,30,28,16,September,2009-09
2009,09,25,35,2009-09-17,33,28,17,September,2009-09
2009,09,25,35,2009-09-18,34,27,18,September,2009-09
2009,09,25,35,2009-09-19,35,28,19,September,2009-09
2009,09,25,35,2009-09-20,35,29,20,September,2009-09
2009,09,25,35,2009-09-21,33,26,21,September,2009-09
2009,09,25,35,2009-09-22,31,27,22,September,2009-09
2009,09,25,35,2009-09-23,33,26,23,September,2009-09
2009,09,25,35,2009-09-24,34,28,24,September,2009-09
2009,09,25,35,2009-09-25,34,29,25,September,2009-09
2009,09,25,35,2009-09-26,35,29,26,September,2009-09
2009,09,25,35,2009-09-27,33,29,27,September,2009-09
2009,09,25,35,2009-09-28,30,25,28,September,2009-09
2009,09,25,35,2009-09-29,27,25,29,September,2009-09
2009,09,25,35,2009-09-30,30,26,30,September,2009-09
2009,10,23,33,2009-10-01,31,26,01,October,2009-10
2009,10,23,33,2009-10-02,32,26,02,October,2009-10
2009,10,23,33,2009-10-03,31,27,03,October,2009-10
2009,10,23,33,2009-10-04,33,25,04,October,2009-10
2009,10,23,33,2009-10-05,32,26,05,October,2009-10
2009,10,23,33,2009-10-06,31,27,06,October,2009-10
2009,10,23,33,2009-10-07,31,27,07,October,2009-10
2009,10,23,33,2009-10-08,30,25,08,October,2009-10
2009,10,23,33,2009-10-09,30,24,09,October,2009-10
2009,10,23,33,2009-10-10,31,25,10,October,2009-10
2009,10,23,33,2009-10-11,31,25,11,October,2009-10
2009,10,23,33,2009-10-12,29,25,12,October,2009-10
2009,10,23,33,2009-10-13,31,27,13,October,2009-10
2009,10,23,33,2009-10-14,30,26,14,October,2009-10
2009,10,23,33,2009-10-15,29,24,15,October,2009-10
2009,10,23,33,2009-10-16,30,26,16,October,2009-10
2009,10,23,33,2009-10-17,33,24,17,October,2009-10
2009,10,23,33,2009-10-18,31,25,18,October,2009-10
2009,10,23,33,2009-10-19,29,26,19,October,2009-10
2009,10,23,33,2009-10-20,27,24,20,October,2009-10
2009,10,23,33,2009-10-21,28,25,21,October,2009-10
2009,10,23,33,2009-10-22,29,25,22,October,2009-10
2009,10,23,33,2009-10-23,30,23,23,October,2009-10
2009,10,23,33,2009-10-24,30,25,24,October,2009-10
2009,10,23,33,2009-10-25,30,24,25,October,2009-10
2009,10,23,33,2009-10-26,29,24,26,October,2009-10
2009,10,23,33,2009-10-27,28,25,27,October,2009-10
2009,10,23,33,2009-10-28,29,24,28,October,2009-10
2009,10,23,33,2009-10-29,30,24,29,October,2009-10
2009,10,23,33,2009-10-30,29,24,30,October,2009-10
2009,10,23,33,2009-10-31,30,25,31,October,2009-10
2009,11,9,32,2009-11-01,32,25,01,November,2009-11
2009,11,9,32,2009-11-02,28,21,02,November,2009-11
2009,11,9,32,2009-11-03,22,16,03,November,2009-11
2009,11,9,32,2009-11-04,25,17,04,November,2009-11
2009,11,9,32,2009-11-05,27,21,05,November,2009-11
2009,11,9,32,2009-11-06,29,21,06,November,2009-11
2009,11,9,32,2009-11-07,30,25,07,November,2009-11
2009,11,9,32,2009-11-08,28,25,08,November,2009-11
2009,11,9,32,2009-11-09,31,25,09,November,2009-11
2009,11,9,32,2009-11-10,30,25,10,November,2009-11
2009,11,9,32,2009-11-11,30,25,11,November,2009-11
2009,11,9,32,2009-11-12,29,20,12,November,2009-11
2009,11,9,32,2009-11-13,20,16,13,November,2009-11
2009,11,9,32,2009-11-14,17,14,14,November,2009-11
2009,11,9,32,2009-11-15,21,17,15,November,2009-11
2009,11,9,32,2009-11-16,18,13,16,November,2009-11
2009,11,9,32,2009-11-17,14,10,17,November,2009-11
2009,11,9,32,2009-11-18,14,9,18,November,2009-11
2009,11,9,32,2009-11-19,18,11,19,November,2009-11
2009,11,9,32,2009-11-20,18,13,20,November,2009-11
2009,11,9,32,2009-11-21,18,12,21,November,2009-11
2009,11,9,32,2009-11-22,19,13,22,November,2009-11
2009,11,9,32,2009-11-23,21,15,23,November,2009-11
2009,11,9,32,2009-11-24,24,17,24,November,2009-11
2009,11,9,32,2009-11-25,25,18,25,November,2009-11
2009,11,9,32,2009-11-26,26,21,26,November,2009-11
2009,11,9,32,2009-11-27,27,21,27,November,2009-11
2009,11,9,32,2009-11-28,26,21,28,November,2009-11
2009,11,9,32,2009-11-29,24,20,29,November,2009-11
2009,11,9,32,2009-11-30,22,18,30,November,2009-11
2009,12,10,25,2009-12-01,21,16,01,December,2009-12
2009,12,10,25,2009-12-02,22,19,02,December,2009-12
2009,12,10,25,2009-12-03,20,15,03,December,2009-12
2009,12,10,25,2009-12-04,20,15,04,December,2009-12
2009,12,10,25,2009-12-05,20,16,05,December,2009-12
2009,12,10,25,2009-12-06,23,17,06,December,2009-12
2009,12,10,25,2009-12-07,21,18,07,December,2009-12
2009,12,10,25,2009-12-08,20,18,08,December,2009-12
2009,12,10,25,2009-12-09,21,18,09,December,2009-12
2009,12,10,25,2009-12-10,21,19,10,December,2009-12
2009,12,10,25,2009-12-11,25,18,11,December,2009-12
2009,12,10,25,2009-12-12,24,21,12,December,2009-12
2009,12,10,25,2009-12-13,23,19,13,December,2009-12
2009,12,10,25,2009-12-14,23,19,14,December,2009-12
2009,12,10,25,2009-12-15,22,16,15,December,2009-12
2009,12,10,25,2009-12-16,16,13,16,December,2009-12
2009,12,10,25,2009-12-17,14,11,17,December,2009-12
2009,12,10,25,2009-12-18,13,11,18,December,2009-12
2009,12,10,25,2009-12-19,16,11,19,December,2009-12
2009,12,10,25,2009-12-20,17,11,20,December,2009-12
2009,12,10,25,2009-12-21,17,13,21,December,2009-12
2009,12,10,25,2009-12-22,21,15,22,December,2009-12
2009,12,10,25,2009-12-23,23,17,23,December,2009-12
2009,12,10,25,2009-12-24,24,18,24,December,2009-12
2009,12,10,25,2009-12-25,22,17,25,December,2009-12
2009,12,10,25,2009-12-26,21,17,26,December,2009-12
2009,12,10,25,2009-12-27,20,11,27,December,2009-12
2009,12,10,25,2009-12-28,14,10,28,December,2009-12
2009,12,10,25,2009-12-29,19,14,29,December,2009-12
2009,12,10,25,2009-12-30,18,15,30,December,2009-12
2009,12,10,25,2009-12-31,18,15,31,December,2009-12
2010,01,10,26,2010-01-01,20,16,01,January,2010-01
2010,01,10,26,2010-01-02,19,16,02,January,2010-01
2010,01,10,26,2010-01-03,19,16,03,January,2010-01
2010,01,10,26,2010-01-04,23,17,04,January,2010-01
2010,01,10,26,2010-01-05,20,17,05,January,2010-01
2010,01,10,26,2010-01-06,18,13,06,January,2010-01
2010,01,10,26,2010-01-07,13,11,07,January,2010-01
2010,01,10,26,2010-01-08,15,11,08,January,2010-01
2010,01,10,26,2010-01-09,19,13,09,January,2010-01
2010,01,10,26,2010-01-10,21,17,10,January,2010-01
2010,01,10,26,2010-01-11,20,12,11,January,2010-01
2010,01,10,26,2010-01-12,15,10,12,January,2010-01
2010,01,10,26,2010-01-13,16,10,13,January,2010-01
2010,01,10,26,2010-01-14,18,13,14,January,2010-01
2010,01,10,26,2010-01-15,21,15,15,January,2010-01
2010,01,10,26,2010-01-16,21,14,16,January,2010-01
2010,01,10,26,2010-01-17,20,14,17,January,2010-01
2010,01,10,26,2010-01-18,20,16,18,January,2010-01
2010,01,10,26,2010-01-19,23,16,19,January,2010-01
2010,01,10,26,2010-01-20,25,21,20,January,2010-01
2010,01,10,26,2010-01-21,26,22,21,January,2010-01
2010,01,10,26,2010-01-22,23,17,22,January,2010-01
2010,01,10,26,2010-01-23,17,13,23,January,2010-01
2010,01,10,26,2010-01-24,17,13,24,January,2010-01
2010,01,10,26,2010-01-25,19,15,25,January,2010-01
2010,01,10,26,2010-01-26,18,15,26,January,2010-01
2010,01,10,26,2010-01-27,20,16,27,January,2010-01
2010,01,10,26,2010-01-28,21,18,28,January,2010-01
2010,01,10,26,2010-01-29,21,18,29,January,2010-01
2010,01,10,26,2010-01-30,24,18,30,January,2010-01
2010,01,10,26,2010-01-31,25,20,31,January,2010-01
2010,02,7,29,2010-02-01,25,19,01,February,2010-02
2010,02,7,29,2010-02-02,21,19,02,February,2010-02
2010,02,7,29,2010-02-03,22,18,03,February,2010-02
2010,02,7,29,2010-02-04,21,18,04,February,2010-02
2010,02,7,29,2010-02-05,21,18,05,February,2010-02
2010,02,7,29,2010-02-06,23,18,06,February,2010-02
2010,02,7,29,2010-02-07,21,18,07,February,2010-02
2010,02,7,29,2010-02-08,22,18,08,February,2010-02
2010,02,7,29,2010-02-09,25,22,09,February,2010-02
2010,02,7,29,2010-02-10,27,24,10,February,2010-02
2010,02,7,29,2010-02-11,28,25,11,February,2010-02
2010,02,7,29,2010-02-12,26,11,12,February,2010-02
2010,02,7,29,2010-02-13,16,10,13,February,2010-02
2010,02,7,29,2010-02-14,16,14,14,February,2010-02
2010,02,7,29,2010-02-15,14,10,15,February,2010-02
2010,02,7,29,2010-02-16,10,8,16,February,2010-02
2010,02,7,29,2010-02-17,10,8,17,February,2010-02
2010,02,7,29,2010-02-18,10,7,18,February,2010-02
2010,02,7,29,2010-02-19,11,7,19,February,2010-02
2010,02,7,29,2010-02-20,15,11,20,February,2010-02
2010,02,7,29,2010-02-21,20,15,21,February,2010-02
2010,02,7,29,2010-02-22,20,16,22,February,2010-02
2010,02,7,29,2010-02-23,24,17,23,February,2010-02
2010,02,7,29,2010-02-24,25,21,24,February,2010-02
2010,02,7,29,2010-02-25,29,24,25,February,2010-02
2010,02,7,29,2010-02-26,27,22,26,February,2010-02
2010,02,7,29,2010-02-27,27,23,27,February,2010-02
2010,02,7,29,2010-02-28,26,23,28,February,2010-02
2010,03,8,29,2010-03-01,26,23,01,March,2010-03
2010,03,8,29,2010-03-02,27,25,02,March,2010-03
2010,03,8,29,2010-03-03,28,24,03,March,2010-03
2010,03,8,29,2010-03-04,27,25,04,March,2010-03
2010,03,8,29,2010-03-05,29,25,05,March,2010-03
2010,03,8,29,2010-03-06,29,25,06,March,2010-03
2010,03,8,29,2010-03-07,26,15,07,March,2010-03
2010,03,8,29,2010-03-08,18,12,08,March,2010-03
2010,03,8,29,2010-03-09,13,9,09,March,2010-03
2010,03,8,29,2010-03-10,16,8,10,March,2010-03
2010,03,8,29,2010-03-11,19,11,11,March,2010-03
2010,03,8,29,2010-03-12,18,17,12,March,2010-03
2010,03,8,29,2010-03-13,23,18,13,March,2010-03
2010,03,8,29,2010-03-14,26,20,14,March,2010-03
2010,03,8,29,2010-03-15,28,20,15,March,2010-03
2010,03,8,29,2010-03-16,21,19,16,March,2010-03
2010,03,8,29,2010-03-17,22,18,17,March,2010-03
2010,03,8,29,2010-03-18,25,19,18,March,2010-03
2010,03,8,29,2010-03-19,25,18,19,March,2010-03
2010,03,8,29,2010-03-20,26,20,20,March,2010-03
2010,03,8,29,2010-03-21,29,20,21,March,2010-03
2010,03,8,29,2010-03-22,27,20,22,March,2010-03
2010,03,8,29,2010-03-23,28,22,23,March,2010-03
2010,03,8,29,2010-03-24,28,19,24,March,2010-03
2010,03,8,29,2010-03-25,19,15,25,March,2010-03
2010,03,8,29,2010-03-26,21,16,26,March,2010-03
2010,03,8,29,2010-03-27,21,18,27,March,2010-03
2010,03,8,29,2010-03-28,26,16,28,March,2010-03
2010,03,8,29,2010-03-29,21,18,29,March,2010-03
2010,03,8,29,2010-03-30,21,19,30,March,2010-03
2010,03,8,29,2010-03-31,27,21,31,March,2010-03
2010,04,13,29,2010-04-01,28,22,01,April,2010-04
2010,04,13,29,2010-04-02,24,18,02,April,2010-04
2010,04,13,29,2010-04-03,20,18,03,April,2010-04
2010,04,13,29,2010-04-04,23,19,04,April,2010-04
2010,04,13,29,2010-04-05,26,21,05,April,2010-04
2010,04,13,29,2010-04-06,27,23,06,April,2010-04
2010,04,13,29,2010-04-07,25,19,07,April,2010-04
2010,04,13,29,2010-04-08,19,16,08,April,2010-04
2010,04,13,29,2010-04-09,23,18,09,April,2010-04
2010,04,13,29,2010-04-10,22,20,10,April,2010-04
2010,04,13,29,2010-04-11,28,22,11,April,2010-04
2010,04,13,29,2010-04-12,29,26,12,April,2010-04
2010,04,13,29,2010-04-13,29,21,13,April,2010-04
2010,04,13,29,2010-04-14,23,19,14,April,2010-04
2010,04,13,29,2010-04-15,21,13,15,April,2010-04
2010,04,13,29,2010-04-16,19,13,16,April,2010-04
2010,04,13,29,2010-04-17,22,17,17,April,2010-04
2010,04,13,29,2010-04-18,23,19,18,April,2010-04
2010,04,13,29,2010-04-19,28,21,19,April,2010-04
2010,04,13,29,2010-04-20,28,23,20,April,2010-04
2010,04,13,29,2010-04-21,29,26,21,April,2010-04
2010,04,13,29,2010-04-22,29,21,22,April,2010-04
2010,04,13,29,2010-04-23,25,19,23,April,2010-04
2010,04,13,29,2010-04-24,25,20,24,April,2010-04
2010,04,13,29,2010-04-25,24,20,25,April,2010-04
2010,04,13,29,2010-04-26,25,21,26,April,2010-04
2010,04,13,29,2010-04-27,24,20,27,April,2010-04
2010,04,13,29,2010-04-28,25,22,28,April,2010-04
2010,04,13,29,2010-04-29,26,19,29,April,2010-04
2010,04,13,29,2010-04-30,26,19,30,April,2010-04
2010,05,21,32,2010-05-01,27,21,01,May,2010-05
2010,05,21,32,2010-05-02,29,23,02,May,2010-05
2010,05,21,32,2010-05-03,29,22,03,May,2010-05
2010,05,21,32,2010-05-04,27,23,04,May,2010-05
2010,05,21,32,2010-05-05,29,25,05,May,2010-05
2010,05,21,32,2010-05-06,30,26,06,May,2010-05
2010,05,21,32,2010-05-07,30,23,07,May,2010-05
2010,05,21,32,2010-05-08,30,26,08,May,2010-05
2010,05,21,32,2010-05-09,31,26,09,May,2010-05
2010,05,21,32,2010-05-10,27,22,10,May,2010-05
2010,05,21,32,2010-05-11,28,24,11,May,2010-05
2010,05,21,32,2010-05-12,29,24,12,May,2010-05
2010,05,21,32,2010-05-13,29,24,13,May,2010-05
2010,05,21,32,2010-05-14,30,25,14,May,2010-05
2010,05,21,32,2010-05-15,30,24,15,May,2010-05
2010,05,21,32,2010-05-16,31,24,16,May,2010-05
2010,05,21,32,2010-05-17,30,25,17,May,2010-05
2010,05,21,32,2010-05-18,31,27,18,May,2010-05
2010,05,21,32,2010-05-19,30,23,19,May,2010-05
2010,05,21,32,2010-05-20,30,23,20,May,2010-05
2010,05,21,32,2010-05-21,32,28,21,May,2010-05
2010,05,21,32,2010-05-22,31,29,22,May,2010-05
2010,05,21,32,2010-05-23,29,24,23,May,2010-05
2010,05,21,32,2010-05-24,30,22,24,May,2010-05
2010,05,21,32,2010-05-25,30,24,25,May,2010-05
2010,05,21,32,2010-05-26,31,25,26,May,2010-05
2010,05,21,32,2010-05-27,29,26,27,May,2010-05
2010,05,21,32,2010-05-28,31,26,28,May,2010-05
2010,05,21,32,2010-05-29,31,25,29,May,2010-05
2010,05,21,32,2010-05-30,29,26,30,May,2010-05
2010,05,21,32,2010-05-31,28,25,31,May,2010-05
2010,06,21,34,2010-06-01,28,23,01,June,2010-06
2010,06,21,34,2010-06-02,25,21,02,June,2010-06
2010,06,21,34,2010-06-03,27,21,03,June,2010-06
2010,06,21,34,2010-06-04,28,24,04,June,2010-06
2010,06,21,34,2010-06-05,28,24,05,June,2010-06
2010,06,21,34,2010-06-06,30,24,06,June,2010-06
2010,06,21,34,2010-06-07,29,24,07,June,2010-06
2010,06,21,34,2010-06-08,29,25,08,June,2010-06
2010,06,21,34,2010-06-09,28,24,09,June,2010-06
2010,06,21,34,2010-06-10,28,25,10,June,2010-06
2010,06,21,34,2010-06-11,31,26,11,June,2010-06
2010,06,21,34,2010-06-12,32,26,12,June,2010-06
2010,06,21,34,2010-06-13,32,28,13,June,2010-06
2010,06,21,34,2010-06-14,33,29,14,June,2010-06
2010,06,21,34,2010-06-15,32,29,15,June,2010-06
2010,06,21,34,2010-06-16,33,29,16,June,2010-06
2010,06,21,34,2010-06-17,33,30,17,June,2010-06
2010,06,21,34,2010-06-18,33,29,18,June,2010-06
2010,06,21,34,2010-06-19,33,29,19,June,2010-06
2010,06,21,34,2010-06-20,33,29,20,June,2010-06
2010,06,21,34,2010-06-21,34,29,21,June,2010-06
2010,06,21,34,2010-06-22,33,28,22,June,2010-06
2010,06,21,34,2010-06-23,31,26,23,June,2010-06
2010,06,21,34,2010-06-24,33,29,24,June,2010-06
2010,06,21,34,2010-06-25,31,28,25,June,2010-06
2010,06,21,34,2010-06-26,28,25,26,June,2010-06
2010,06,21,34,2010-06-27,28,26,27,June,2010-06
2010,06,21,34,2010-06-28,30,25,28,June,2010-06
2010,06,21,34,2010-06-29,32,26,29,June,2010-06
2010,06,21,34,2010-06-30,32,28,30,June,2010-06
2010,07,24,36,2010-07-01,34,28,01,July,2010-07
2010,07,24,36,2010-07-02,35,29,02,July,2010-07
2010,07,24,36,2010-07-03,35,29,03,July,2010-07
2010,07,24,36,2010-07-04,35,29,04,July,2010-07
2010,07,24,36,2010-07-05,36,29,05,July,2010-07
2010,07,24,36,2010-07-06,34,30,06,July,2010-07
2010,07,24,36,2010-07-07,34,30,07,July,2010-07
2010,07,24,36,2010-07-08,35,29,08,July,2010-07
2010,07,24,36,2010-07-09,34,30,09,July,2010-07
2010,07,24,36,2010-07-10,35,29,10,July,2010-07
2010,07,24,36,2010-07-11,34,28,11,July,2010-07
2010,07,24,36,2010-07-12,34,27,12,July,2010-07
2010,07,24,36,2010-07-13,34,29,13,July,2010-07
2010,07,24,36,2010-07-14,34,29,14,July,2010-07
2010,07,24,36,2010-07-15,33,27,15,July,2010-07
2010,07,24,36,2010-07-16,33,27,16,July,2010-07
2010,07,24,36,2010-07-17,32,25,17,July,2010-07
2010,07,24,36,2010-07-18,33,26,18,July,2010-07
2010,07,24,36,2010-07-19,34,28,19,July,2010-07
2010,07,24,36,2010-07-20,34,27,20,July,2010-07
2010,07,24,36,2010-07-21,32,26,21,July,2010-07
2010,07,24,36,2010-07-22,31,27,22,July,2010-07
2010,07,24,36,2010-07-23,31,26,23,July,2010-07
2010,07,24,36,2010-07-24,32,28,24,July,2010-07
2010,07,24,36,2010-07-25,32,27,25,July,2010-07
2010,07,24,36,2010-07-26,33,27,26,July,2010-07
2010,07,24,36,2010-07-27,31,27,27,July,2010-07
2010,07,24,36,2010-07-28,31,24,28,July,2010-07
2010,07,24,36,2010-07-29,33,25,29,July,2010-07
2010,07,24,36,2010-07-30,33,28,30,July,2010-07
2010,07,24,36,2010-07-31,33,29,31,July,2010-07
2010,08,25,35,2010-08-01,34,29,01,August,2010-08
2010,08,25,35,2010-08-02,32,28,02,August,2010-08
2010,08,25,35,2010-08-03,33,27,03,August,2010-08
2010,08,25,35,2010-08-04,34,28,04,August,2010-08
2010,08,25,35,2010-08-05,35,25,05,August,2010-08
2010,08,25,35,2010-08-06,33,26,06,August,2010-08
2010,08,25,35,2010-08-07,34,26,07,August,2010-08
2010,08,25,35,2010-08-08,33,26,08,August,2010-08
2010,08,25,35,2010-08-09,34,29,09,August,2010-08
2010,08,25,35,2010-08-10,34,28,10,August,2010-08
2010,08,25,35,2010-08-11,31,29,11,August,2010-08
2010,08,25,35,2010-08-12,32,29,12,August,2010-08
2010,08,25,35,2010-08-13,34,29,13,August,2010-08
2010,08,25,35,2010-08-14,33,27,14,August,2010-08
2010,08,25,35,2010-08-15,30,26,15,August,2010-08
2010,08,25,35,2010-08-16,30,26,16,August,2010-08
2010,08,25,35,2010-08-17,32,27,17,August,2010-08
2010,08,25,35,2010-08-18,33,27,18,August,2010-08
2010,08,25,35,2010-08-19,33,27,19,August,2010-08
